transaction_id,client_id,date_transaction,montant,devise,taux_change_eur,montant_eur,categorie,produit,agence,type_operation,statut,score_credit_client,segment_client,solde_avant,taux_interet,is_anomaly_amount,is_anomaly_score,is_anomaly,year,month,quarter,weekday,montant_eur_verifie,montant_eur_diff,montant_eur_flag,categorie_risque
txn001728,cli0085,2023-05-16 11:20:00,-2112.14,EUR,1.0,-2112.14,virement,compte courant,toulouse-capitole,Debit,Complete,390.0,Risque,19367.43,0.0,0,1,1,2023,5,2,1,-2112.14,0.0,False,High
txn001486,cli0050,2022-09-03 21:57:00,265.91,EUR,1.0,265.91,paiement cb,livret a,lyon-part-dieu,Credit,En attente,666.0,Standard,29990.15,0.0,0,0,0,2022,9,3,5,265.91,0.0,False,Medium
txn000811,cli0030,2024-01-26 10:05:00,2841.96,EUR,1.0,2841.96,virement,assurance vie,lyon-part-dieu,Credit,Complete,391.0,Risque,20476.31,0.0,0,1,1,2024,1,1,4,2841.96,0.0,False,High
txn000296,cli0116,2023-03-31 00:21:00,1097.66,EUR,1.0,1097.66,prelevement,assurance vie,nice-massena,Credit,Complete,620.0,Standard,18757.13,0.0,0,0,0,2023,3,1,4,1097.66,0.0,False,Medium
txn000690,cli0131,2024-08-08 05:20:00,-5757.4,EUR,1.0,-5757.4,virement international,credit auto,marseille-vieux-port,Debit,Complete,838.0,Premium,24790.12,0.0,1,0,1,2024,8,3,3,-5757.4,0.0,False,Low
txn000448,cli0030,2023-10-07 22:02:00,-150.32,USD,1.08,-139.19,paiement cb,credit consommation,lyon-part-dieu,Debit,Complete,643.0,Risque,41489.93,0.0,0,0,0,2023,10,4,5,-139.18518518518516,-0.0048148148148356995,False,Medium
txn001957,cli0013,2024-05-29 01:08:00,418.61,MAD,10.85,38.58,paiement cb,credit auto,toulouse-capitole,Credit,Complete,351.0,Risque,16623.27,0.0,0,1,1,2024,5,2,2,38.5815668202765,-0.0015668202765013461,False,High
txn000637,cli0139,2023-09-15 23:27:00,-493.74,EUR,1.0,-493.74,paiement cb,compte courant,marseille-vieux-port,Debit,Complete,674.0,Standard,13061.85,0.0,0,0,0,2023,9,3,4,-493.74,0.0,False,Medium
txn001923,cli0048,2022-09-06 12:37:00,162.25,MAD,10.85,14.95,depot especes,compte epargne,toulouse-capitole,Credit,Complete,670.0,Standard,42361.11,0.0,0,0,0,2022,9,3,1,14.953917050691246,-0.00391705069124626,False,Medium
txn001730,cli0058,2024-01-30 18:29:00,-5808.32,EUR,1.0,-5808.32,virement international,pea,marseille-vieux-port,Debit,Complete,704.0,Standard,26497.91,0.0,1,0,1,2024,1,1,1,-5808.32,0.0,False,Low
txn001376,cli0064,2024-03-19 04:13:00,-865.82,USD,1.08,-801.69,virement,compte courant,lille-grand-place,Debit,Complete,800.0,Premium,35890.1,0.0,0,0,0,2024,3,1,1,-801.6851851851852,-0.0048148148148356995,False,Low
txn001605,cli0055,2022-04-02 03:00:00,-596.09,EUR,1.0,-596.09,depot especes,compte courant,bordeaux-meriadeck,Debit,Complete,703.0,Standard,34614.08,0.0,0,0,0,2022,4,2,5,-596.09,0.0,False,Low
txn000530,cli0075,2024-06-24 10:44:00,-381.33,USD,1.08,-353.08,depot especes,compte courant,nice-massena,Debit,Complete,647.0,Standard,27592.9,0.0,0,0,0,2024,6,2,0,-353.0833333333333,0.0033333333333303017,False,Medium
txn001593,cli0022,2024-03-26 06:15:00,2010.27,EUR,1.0,2010.27,interets,credit immobilier,toulouse-capitole,Credit,Complete,787.0,Premium,1632.18,0.0,0,0,0,2024,3,1,1,2010.27,0.0,False,Low
txn001449,cli0026,2024-12-18 10:36:03,1043.71,USD,1.08,966.4,depot especes,livret a,lille-grand-place,Credit,Complete,699.0,Standard,9682.84,0.0,0,0,0,2024,12,4,2,966.3981481481482,0.0018518518518249039,False,Medium
txn001215,cli0024,2023-04-23 06:03:00,-2165.09,EUR,1.0,-2165.09,virement,credit consommation,lyon-part-dieu,Debit,Complete,592.0,Standard,9945.26,0.0,0,0,0,2023,4,2,6,-2165.09,0.0,False,Medium
txn001284,cli0093,2024-04-12 01:48:00,227.3,GBP,0.86,264.3,retrait dab,compte epargne,marseille-vieux-port,Credit,Complete,786.0,Premium,33615.63,0.0,0,0,0,2024,4,2,4,264.3023255813954,-0.0023255813953824145,False,Low
txn000595,cli0066,2022-05-01 01:21:00,-2796.64,EUR,1.0,-2796.64,prelevement,pea,nice-massena,Debit,Rejete,656.0,Standard,46972.16,0.0,0,0,0,2022,5,2,6,-2796.64,0.0,False,Medium
txn000731,cli0006,2022-06-20 09:38:00,1634.73,EUR,1.0,1634.73,remboursement credit,credit immobilier,toulouse-capitole,Credit,Complete,643.0,Standard,23236.2,0.0,0,0,0,2022,6,2,0,1634.73,0.0,False,Medium
txn001637,cli0129,2022-12-29 10:51:00,129.37,EUR,1.0,129.37,retrait dab,assurance vie,paris-centre,Credit,Complete,643.0,Risque,6981.2,0.0,0,0,0,2022,12,4,3,129.37,0.0,False,Medium
txn000580,cli0071,2022-04-25 15:34:00,1155.38,EUR,1.0,1155.38,interets,pea,paris-centre,Credit,Complete,797.0,Premium,23795.22,0.0,0,0,0,2022,4,2,0,1155.38,0.0,False,Low
txn000767,cli0131,2024-09-09 08:44:00,377.77,EUR,1.0,377.77,retrait dab,credit immobilier,marseille-vieux-port,Credit,Complete,838.0,Premium,49997.71,0.0,0,0,0,2024,9,3,0,377.77,0.0,False,Low
txn001359,cli0023,2023-12-02 05:33:00,-2454.89,EUR,1.0,-2454.89,prelevement,credit auto,marseille-vieux-port,Debit,Rejete,636.0,Standard,37889.99,0.0,0,0,0,2023,12,4,5,-2454.89,0.0,False,Medium
txn001526,cli0084,2023-08-11 12:08:00,100.49,EUR,1.0,100.49,depot especes,credit consommation,marseille-vieux-port,Credit,Complete,684.0,Standard,18399.69,0.0,0,0,0,2023,8,3,4,100.49,0.0,False,Medium
txn001836,cli0148,2022-10-30 17:55:00,-1304.42,EUR,1.0,-1304.42,virement,credit consommation,lille-grand-place,Debit,Complete,713.0,Standard,39487.0,0.0,0,0,0,2022,10,4,6,-1304.42,0.0,False,Low
txn000486,cli0065,2022-06-05 20:29:00,-462.89,EUR,1.0,-462.89,paiement cb,compte epargne,bordeaux-meriadeck,Debit,Complete,660.0,Standard,33412.2,0.0,0,0,0,2022,6,2,6,-462.89,0.0,False,Medium
txn000196,cli0148,2024-09-20 10:57:00,-2063.53,EUR,1.0,-2063.53,depot especes,livret a,lille-grand-place,Debit,Complete,713.0,Standard,41851.44,0.0,0,0,0,2024,9,3,4,-2063.53,0.0,False,Low
txn001610,cli0005,2024-04-07 05:00:00,1141.67,GBP,0.86,1327.52,interets,pea,lille-grand-place,Credit,Rejete,694.0,Standard,29457.48,0.0,0,0,0,2024,4,2,6,1327.5232558139535,-0.0032558139535012742,False,Medium
txn001503,cli0053,2024-12-26 05:49:00,-1441.4,EUR,1.0,-1441.4,interets,livret a,paris-centre,Debit,Complete,605.0,Standard,8929.36,0.0,0,0,0,2024,12,4,3,-1441.4,0.0,False,Medium
txn001483,cli0124,2023-12-05 12:10:00,-2907.45,CHF,0.97,-2997.37,depot especes,credit consommation,toulouse-capitole,Debit,Complete,643.0,Nan,11191.29,0.0,0,0,0,2023,12,4,1,-2997.3711340206182,0.0011340206183376722,False,Medium
txn001055,cli0066,2024-06-06 03:50:00,-615.35,GBP,0.86,-715.52,prelevement,assurance vie,nice-massena,Debit,Complete,656.0,Standard,27003.97,0.0,0,0,0,2024,6,2,3,-715.5232558139535,0.0032558139535012742,False,Medium
txn001267,cli0049,2023-08-29 03:13:00,597.86,EUR,1.0,597.86,virement,livret a,lyon-part-dieu,Credit,Complete,593.0,Nan,22684.71,0.0,0,0,0,2023,8,3,1,597.86,0.0,False,Medium
txn000481,cli0004,2024-07-08 12:43:00,-171.53,CHF,0.97,-176.84,paiement cb,compte courant,bordeaux-meriadeck,Debit,Complete,643.0,Standard,26611.54,0.0,0,0,0,2024,7,3,0,-176.83505154639175,-0.004948453608250247,False,Medium
txn001499,cli0126,2023-03-31 13:28:00,2701.66,EUR,1.0,2701.66,depot especes,assurance vie,bordeaux-meriadeck,Credit,Complete,514.0,Risque,7570.26,0.0,0,0,0,2023,3,1,4,2701.66,0.0,False,High
txn000387,cli0040,2023-05-25 05:31:00,912.93,USD,1.08,845.31,virement international,compte courant,nice-massena,Credit,Complete,491.0,Risque,32264.29,0.0,0,0,0,2023,5,2,3,845.3055555555554,0.0044444444445161935,False,High
txn000258,cli0105,2024-02-05 01:32:00,-2384.9,USD,1.08,-2208.24,interets,compte epargne,nice-massena,Debit,Complete,634.0,Standard,42579.64,0.0,0,0,0,2024,2,1,0,-2208.240740740741,0.0007407407410937594,False,Medium
txn001046,cli0028,2023-12-11 21:46:00,349.15,GBP,0.86,405.99,interets,compte courant,lyon-part-dieu,Credit,Complete,667.0,Standard,6524.1,0.0,0,0,0,2023,12,4,0,405.98837209302326,0.0016279069767506371,False,Medium
txn000961,cli0067,2024-10-10 04:14:00,-322.56,EUR,1.0,-322.56,paiement cb,compte courant,paris-centre,Debit,Complete,337.0,Risque,32764.58,0.0,0,1,1,2024,10,4,3,-322.56,0.0,False,High
txn001379,cli0063,2023-07-15 13:03:00,-793.73,EUR,1.0,-793.73,interets,credit immobilier,paris-centre,Debit,Complete,426.0,Risque,44457.94,0.0,0,1,1,2023,7,3,5,-793.73,0.0,False,High
txn001914,cli0013,2023-07-20 01:00:00,669.08,EUR,1.0,669.08,prelevement,credit auto,toulouse-capitole,Credit,Complete,351.0,Risque,12111.02,0.0,0,1,1,2023,7,3,3,669.08,0.0,False,High
txn000789,cli0132,2024-09-26 01:22:00,-67.38,CHF,0.97,-69.46,virement,assurance vie,bordeaux-meriadeck,Debit,Complete,663.0,Standard,357.21,0.0,0,0,0,2024,9,3,3,-69.4639175257732,0.003917525773204034,False,Medium
txn001178,cli0053,2022-02-01 01:59:00,1175.39,EUR,1.0,1175.39,interets,livret a,paris-centre,Credit,En attente,605.0,Standard,336.47,0.0,0,0,0,2022,2,1,1,1175.39,0.0,False,Medium
txn001471,cli0039,2022-12-23 02:36:00,459.3,EUR,1.0,459.3,prelevement,credit auto,bordeaux-meriadeck,Credit,Complete,631.0,Standard,47749.07,0.0,0,0,0,2022,12,4,4,459.3,0.0,False,Medium
txn001249,cli0093,2023-04-16 18:56:00,-2658.92,EUR,1.0,-2658.92,interets,compte courant,marseille-vieux-port,Debit,Complete,786.0,Premium,10899.54,0.0,0,0,0,2023,4,2,6,-2658.92,0.0,False,Low
txn000940,cli0026,2022-04-16 19:34:00,-1026.21,EUR,1.0,-1026.21,prelevement,assurance vie,lille-grand-place,Debit,En attente,699.0,Standard,12643.95,0.0,0,0,0,2022,4,2,5,-1026.21,0.0,False,Medium
txn000034,cli0099,2024-02-21 18:22:00,0.0,EUR,1.0,1745.7,interets,assurance vie,nantes-commerce,Credit,Complete,664.0,Standard,41518.87,0.0,0,0,0,2024,2,1,2,0.0,1745.7,True,Medium
txn000081,cli0116,2024-04-29 01:25:00,-4115.66,CHF,0.97,-4242.95,virement international,livret a,nice-massena,Debit,Complete,620.0,Standard,1506.56,0.0,0,0,0,2024,4,2,0,-4242.948453608247,-0.001546391752526688,False,Medium
txn001072,cli0105,2022-05-25 13:16:00,-2655.9,GBP,0.86,-3088.26,interets,compte courant,nice-massena,Debit,Complete,643.0,Standard,41404.92,0.0,0,0,0,2022,5,2,2,-3088.2558139534885,-0.004186046511676977,False,Medium
txn001222,cli0091,2024-08-03 10:59:00,150000.0,EUR,1.0,2398.94,remboursement credit,compte epargne,nantes-commerce,Credit,Complete,442.0,Risque,44964.57,0.0,1,0,1,2024,8,3,5,150000.0,-147601.06,True,High
txn001289,cli0126,2022-05-09 08:40:00,-2292.05,EUR,1.0,-2292.05,virement international,assurance vie,bordeaux-meriadeck,Debit,Complete,514.0,Risque,11469.33,0.0,0,0,0,2022,5,2,0,-2292.05,0.0,False,High
txn001545,cli0061,2023-07-07 18:00:00,979.39,GBP,0.86,1138.83,prelevement,livret a,marseille-vieux-port,Credit,Complete,341.0,Risque,8688.82,0.0,0,1,1,2023,7,3,4,1138.8255813953488,0.00441860465116406,False,High
txn001562,cli0080,2022-01-24 04:35:00,-1047.15,EUR,1.0,-1047.15,depot especes,credit immobilier,paris-centre,Debit,Rejete,758.0,Premium,17843.01,0.0,0,0,0,2022,1,1,0,-1047.15,0.0,False,Low
txn000444,cli0018,2023-10-26 00:07:00,-349.2,EUR,1.0,-349.2,paiement cb,compte courant,bordeaux-meriadeck,Debit,Complete,328.0,Risque,9781.38,0.0,0,1,1,2023,10,4,3,-349.2,0.0,False,High
txn000066,cli0131,2023-02-02 11:22:00,2195.77,EUR,1.0,2195.77,prelevement,credit immobilier,marseille-vieux-port,Credit,Complete,838.0,Premium,7407.57,0.0,0,0,0,2023,2,1,3,2195.77,0.0,False,Low
txn001916,cli0040,2022-04-15 23:32:00,2215.29,USD,1.08,2051.19,virement international,assurance vie,nice-massena,Credit,Complete,491.0,Risque,31843.01,0.0,0,0,0,2022,4,2,4,2051.1944444444443,-0.00444444444428882,False,High
txn000828,cli0099,2024-05-13 16:36:00,2340.95,EUR,1.0,2340.95,prelevement,credit consommation,nantes-commerce,Credit,Complete,643.0,Standard,11836.13,0.0,0,0,0,2024,5,2,0,2340.95,0.0,False,Medium
txn000548,cli0028,2024-11-17 18:03:00,1433.79,USD,1.08,1327.58,virement,compte courant,lyon-part-dieu,Credit,Complete,667.0,Nan,33412.56,0.0,0,0,0,2024,11,4,6,1327.5833333333333,-0.0033333333333303017,False,Medium
txn001669,cli0016,2023-07-25 15:17:00,334.32,EUR,1.0,334.32,paiement cb,livret a,bordeaux-meriadeck,Credit,Complete,716.0,Standard,48699.51,0.0,0,0,0,2023,7,3,1,334.32,0.0,False,Low
txn000059,cli0097,2022-11-19 11:19:00,2178.71,EUR,1.0,2178.71,remboursement credit,livret a,lille-grand-place,Credit,En attente,397.0,Risque,7863.44,0.0,0,1,1,2022,11,4,5,2178.71,0.0,False,High
txn000854,cli0104,2024-07-13 13:33:00,681.61,EUR,1.0,681.61,prelevement,credit immobilier,nantes-commerce,Credit,Complete,690.0,Standard,4712.82,0.0,0,0,0,2024,7,3,5,681.61,0.0,False,Medium
txn001783,cli0001,2023-02-07 23:10:00,-1640.76,EUR,1.0,-1640.76,virement,compte epargne,lille-grand-place,Debit,Complete,586.0,Standard,4908.42,0.0,0,0,0,2023,2,1,1,-1640.76,0.0,False,Medium
txn001591,cli0066,2023-08-08 20:29:00,-182.5,USD,1.08,-168.98,paiement cb,credit consommation,nice-massena,Debit,Complete,656.0,Standard,3927.52,0.0,0,0,0,2023,8,3,1,-168.98148148148147,0.0014814814814769761,False,Medium
txn000566,cli0017,2022-12-14 00:34:00,-176.54,EUR,1.0,-176.54,paiement cb,compte epargne,bordeaux-meriadeck,Debit,Complete,649.0,Standard,45080.35,0.0,0,0,0,2022,12,4,2,-176.54,0.0,False,Medium
txn002000,cli0072,2022-02-02 01:37:00,-394.89,EUR,1.0,-394.89,retrait dab,livret a,marseille-vieux-port,Debit,Complete,606.0,Standard,21424.32,0.0,0,0,0,2022,2,1,2,-394.89,0.0,False,Medium
txn001343,cli0142,2023-03-06 15:41:00,-36.24,CHF,0.97,-37.36,paiement cb,credit consommation,toulouse-capitole,Debit,Complete,643.0,Standard,2540.72,0.0,0,0,0,2023,3,1,0,-37.36082474226804,0.0008247422680440764,False,Medium
txn001291,cli0049,2023-08-28 06:43:00,2073.64,GBP,0.86,2411.21,depot especes,pea,lyon-part-dieu,Credit,Complete,593.0,Standard,23188.25,0.0,0,0,0,2023,8,3,0,2411.209302325581,0.0006976744189159945,False,Medium
txn000255,cli0147,2023-07-19 12:09:00,1873.82,EUR,1.0,1873.82,interets,compte epargne,nice-massena,Credit,Complete,812.0,Premium,44489.75,0.0,0,0,0,2023,7,3,2,1873.82,0.0,False,Low
txn001143,cli0026,2023-05-04 11:37:00,2034.2,EUR,1.0,2034.2,prelevement,compte epargne,lille-grand-place,Credit,Complete,699.0,Standard,35942.62,0.0,0,0,0,2023,5,2,3,2034.2,0.0,False,Medium
txn001592,cli0036,2024-07-05 09:49:00,277.89,EUR,1.0,277.89,retrait dab,credit auto,marseille-vieux-port,Credit,Complete,572.0,Risque,31077.42,0.0,0,0,0,2024,7,3,4,277.89,0.0,False,High
txn000834,cli0009,2022-01-23 12:53:00,1299.68,EUR,1.0,1299.68,depot especes,credit auto,nice-massena,Credit,Complete,591.0,Standard,41492.96,0.0,0,0,0,2022,1,1,6,1299.68,0.0,False,Medium
txn000018,cli0126,2024-04-16 10:20:00,2026.89,EUR,1.0,2026.89,prelevement,pea,bordeaux-meriadeck,Credit,Complete,514.0,Risque,24823.9,0.0,0,0,0,2024,4,2,1,2026.89,0.0,False,High
txn001009,cli0119,2022-10-05 05:33:00,-363.24,CHF,0.97,-374.47,retrait dab,pea,bordeaux-meriadeck,Debit,Complete,793.0,Premium,7602.42,0.0,0,0,0,2022,10,4,2,-374.47422680412376,0.0042268041237321086,False,Low
txn001473,cli0059,2023-05-29 16:18:00,0.0,MAD,10.85,-180.89,remboursement credit,pea,paris-centre,Debit,Complete,594.0,Standard,30525.53,0.0,0,0,0,2023,5,2,0,0.0,-180.89,True,Medium
txn000558,cli0070,2024-04-08 15:32:03,872.73,EUR,1.0,872.73,remboursement credit,livret a,nantes-commerce,Credit,Complete,425.0,Nan,24518.13,0.0,0,1,1,2024,4,2,0,872.73,0.0,False,High
txn001323,cli0089,2022-04-15 16:37:00,-1161.72,EUR,1.0,-1161.72,virement international,credit auto,bordeaux-meriadeck,Debit,Complete,638.0,Standard,25747.18,0.0,0,0,0,2022,4,2,4,-1161.72,0.0,False,Medium
txn000100,cli0032,2023-04-30 15:01:00,193.23,USD,1.08,178.92,retrait dab,credit auto,paris-centre,Credit,Complete,621.0,Standard,27627.18,0.0,0,0,0,2023,4,2,6,178.91666666666666,0.0033333333333303017,False,Medium
txn001958,cli0044,2023-09-15 11:13:00,-1784.93,GBP,0.86,-2075.5,interets,pea,lyon-part-dieu,Debit,Complete,469.0,Risque,36167.02,0.0,0,0,0,2023,9,3,4,-2075.5,0.0,False,High
txn000364,cli0108,2024-03-31 08:28:00,-1603.14,EUR,1.0,-1603.14,virement international,credit consommation,paris-centre,Debit,Complete,375.0,Risque,36068.69,0.0,0,1,1,2024,3,1,6,-1603.14,0.0,False,High
txn000973,cli0009,2022-12-08 02:08:00,-1568.95,EUR,1.0,-1568.95,remboursement credit,compte epargne,nice-massena,Debit,En attente,591.0,Standard,17782.95,0.0,0,0,0,2022,12,4,3,-1568.95,0.0,False,Medium
txn000866,cli0102,2023-04-04 16:18:00,839.45,CHF,0.97,865.41,virement,assurance vie,marseille-vieux-port,Credit,Complete,677.0,Standard,39777.4,0.0,0,0,0,2023,4,2,1,865.4123711340206,-0.0023711340206773457,False,Medium
txn000037,cli0011,2022-03-10 18:23:00,-371.53,USD,1.08,-344.01,paiement cb,assurance vie,bordeaux-meriadeck,Debit,Complete,672.0,Standard,20833.6,0.0,0,0,0,2022,3,1,3,-344.00925925925924,-0.0007407407407526989,False,Medium
txn000097,cli0048,2022-08-30 08:49:00,-817.85,EUR,1.0,-817.85,interets,assurance vie,toulouse-capitole,Debit,Complete,670.0,Standard,49931.58,0.0,0,0,0,2022,8,3,1,-817.85,0.0,False,Medium
txn000095,cli0113,2023-04-29 20:23:00,1118.34,EUR,1.0,1118.34,virement,compte courant,lyon-part-dieu,Credit,Complete,643.0,Standard,33985.2,0.0,0,0,0,2023,4,2,5,1118.34,0.0,False,Medium
txn001661,cli0037,2024-12-02 05:04:00,804.71,EUR,1.0,804.71,interets,compte courant,lille-grand-place,Credit,Complete,622.0,Standard,6391.51,0.0,0,0,0,2024,12,4,0,804.71,0.0,False,Medium
txn000841,cli0129,2022-11-04 00:37:00,-2398.4,EUR,1.0,-2398.4,prelevement,compte courant,paris-centre,Debit,Complete,573.0,Nan,7661.74,0.0,0,0,0,2022,11,4,4,-2398.4,0.0,False,High
txn000135,cli0130,2022-11-03 05:20:00,-430.15,EUR,1.0,-430.15,retrait dab,credit consommation,lyon-part-dieu,Debit,Complete,586.0,Standard,24492.52,0.0,0,0,0,2022,11,4,3,-430.15,0.0,False,Medium
txn001703,cli0048,2023-12-06 04:46:00,1151.91,USD,1.08,1066.58,interets,credit consommation,toulouse-capitole,Credit,En attente,670.0,Standard,7503.09,0.0,0,0,0,2023,12,4,2,1066.5833333333333,-0.0033333333333303017,False,Medium
txn001876,cli0132,2024-08-07 12:03:00,-2728.17,EUR,1.0,-2728.17,remboursement credit,assurance vie,bordeaux-meriadeck,Debit,Complete,663.0,Standard,13015.01,0.0,0,0,0,2024,8,3,2,-2728.17,0.0,False,Medium
txn001908,cli0023,2024-10-06 06:34:00,-1673.77,EUR,1.0,-1673.77,prelevement,credit auto,marseille-vieux-port,Debit,Complete,636.0,Standard,42873.01,0.0,0,0,0,2024,10,4,6,-1673.77,0.0,False,Medium
txn000650,cli0014,2024-10-26 00:07:00,-335.96,USD,1.08,-311.07,retrait dab,compte courant,marseille-vieux-port,Debit,Complete,673.0,Standard,10369.67,0.0,0,0,0,2024,10,4,5,-311.074074074074,0.004074074074026157,False,Medium
txn001198,cli0053,2022-12-19 08:47:00,2057.86,EUR,1.0,2057.86,remboursement credit,compte epargne,paris-centre,Credit,Complete,605.0,Standard,40061.76,0.0,0,0,0,2022,12,4,0,2057.86,0.0,False,Medium
txn000150,cli0053,2023-10-21 09:24:03,1425.44,CHF,0.97,1469.53,remboursement credit,assurance vie,paris-centre,Credit,Complete,605.0,Standard,25689.55,0.0,0,0,0,2023,10,4,5,1469.5257731958764,0.004226804123618422,False,Medium
txn001204,cli0098,2022-12-16 00:37:00,2079.96,EUR,1.0,2079.96,interets,credit auto,bordeaux-meriadeck,Credit,Complete,580.0,Standard,9173.5,0.0,0,0,0,2022,12,4,4,2079.96,0.0,False,Medium
txn001839,cli0079,2023-10-08 11:07:00,-767.88,EUR,1.0,-767.88,depot especes,compte courant,paris-centre,Debit,Complete,689.0,Standard,16471.7,0.0,0,0,0,2023,10,4,6,-767.88,0.0,False,Medium
txn000499,cli0017,2024-04-03 10:07:00,488.41,EUR,1.0,488.41,retrait dab,credit immobilier,bordeaux-meriadeck,Credit,Complete,649.0,Standard,48238.15,0.0,0,0,0,2024,4,2,2,488.41,0.0,False,Medium
txn001759,cli0038,2023-01-20 14:36:00,-389.32,EUR,1.0,-389.32,retrait dab,credit immobilier,bordeaux-meriadeck,Debit,Complete,516.0,Risque,4318.36,0.0,0,0,0,2023,1,1,4,-389.32,0.0,False,High
txn000807,cli0034,2022-05-05 22:12:00,-375.54,EUR,1.0,-375.54,paiement cb,livret a,bordeaux-meriadeck,Debit,Complete,457.0,Risque,37561.32,0.0,0,0,0,2022,5,2,3,-375.54,0.0,False,High
txn000295,cli0117,2022-04-22 07:54:00,3744.79,EUR,1.0,3744.79,virement international,credit auto,lille-grand-place,Credit,Complete,643.0,Nan,18228.4,0.0,0,0,0,2022,4,2,4,3744.79,0.0,False,Medium
txn000993,cli0147,2022-08-14 19:39:00,1022.57,EUR,1.0,1022.57,depot especes,compte courant,nice-massena,Credit,Rejete,812.0,Premium,1153.77,0.0,0,0,0,2022,8,3,6,1022.57,0.0,False,Low
txn000224,cli0038,2023-12-30 12:32:00,-194.4,USD,1.08,-180.0,prelevement,credit immobilier,bordeaux-meriadeck,Debit,Complete,516.0,Risque,20279.17,0.0,0,0,0,2023,12,4,5,-180.0,0.0,False,High
txn000948,cli0059,2022-04-04 00:55:00,2173.49,USD,1.08,2012.49,remboursement credit,livret a,paris-centre,Credit,Complete,594.0,Standard,21983.94,0.0,0,0,0,2022,4,2,0,2012.4907407407404,-0.0007407407404116384,False,Medium
txn000667,cli0145,2022-09-20 23:04:00,425.92,EUR,1.0,425.92,depot especes,credit consommation,lyon-part-dieu,Credit,En attente,674.0,Standard,36472.05,0.0,0,0,0,2022,9,3,1,425.92,0.0,False,Medium
txn001412,cli0118,2022-02-04 19:49:00,5162.71,USD,1.08,4780.29,virement international,credit immobilier,lille-grand-place,Credit,Complete,641.0,Standard,3129.52,0.0,1,0,1,2022,2,1,4,4780.2870370370365,0.002962962963465543,False,Medium
txn000863,cli0026,2022-08-01 02:41:00,98.46,GBP,0.86,114.49,prelevement,livret a,lille-grand-place,Credit,Complete,699.0,Standard,37611.17,0.0,0,0,0,2022,8,3,0,114.48837209302324,0.0016279069767506371,False,Medium
txn000401,cli0078,2023-03-31 06:54:00,978.97,EUR,1.0,978.97,virement,assurance vie,marseille-vieux-port,Credit,En attente,647.0,Standard,25612.45,0.0,0,0,0,2023,3,1,4,978.97,0.0,False,Medium
txn001855,cli0073,2023-05-30 03:14:00,2166.51,EUR,1.0,2166.51,interets,livret a,marseille-vieux-port,Credit,En attente,747.0,Premium,17520.42,0.0,0,0,0,2023,5,2,1,2166.51,0.0,False,Low
txn001440,cli0043,2024-05-11 19:36:00,2433.81,USD,1.08,2253.53,remboursement credit,assurance vie,bordeaux-meriadeck,Credit,Complete,735.0,Premium,32123.29,0.0,0,0,0,2024,5,2,5,2253.5277777777774,0.002222222222826531,False,Low
txn001447,cli0145,2022-10-29 12:37:00,-2301.16,EUR,1.0,-2301.16,remboursement credit,credit immobilier,lyon-part-dieu,Debit,Complete,674.0,Standard,13375.32,0.0,0,0,0,2022,10,4,5,-2301.16,0.0,False,Medium
txn000513,cli0064,2023-04-01 18:09:00,458.6,EUR,1.0,458.6,retrait dab,compte epargne,lille-grand-place,Credit,Rejete,643.0,Premium,2098.93,0.0,0,0,0,2023,4,2,5,458.6,0.0,False,Medium
